,name,title,link,abstract,date
252,Marwan Fuad,Fast retrieval of time series using a multi-resolution filter with multiple reduced spaces,https://pureportal.coventry.ac.uk/en/publications/fast-retrieval-of-time-series-using-a-multi-resolution-filter-wit,Fast retrieval of time series that are similar to a given pattern in large databases is a problem which has received a lot of attention in the last decade. The high dimensionality and large size of time series databases make sequential scanning inefficient to handle the similarity search problem. Several dimensionality reduction techniques have been proposed to reduce the complexity of the similarity search. Multi-resolution techniques are methods that speed-up the similarity search problem by economizing distance computations. In this paper we revisit two of previously proposed methods and present an improved algorithm that combine the advantages of these two methods. We conduct extensive experiments that show the show the superior performance of the improved algorithm over the previously proposed techniques.,21 Dec 2010
253,Marwan Fuad,Multi-resolution approach to time series retrieval,https://pureportal.coventry.ac.uk/en/publications/multi-resolution-approach-to-time-series-retrieval,"We propose a new multi-resolution indexing and retrieval method of the similarity search problem in time series databases. The proposed method is based on a fast-and-dirty filtering scheme that iteratively reduces the search space using several resolution levels. For each resolution level the time series are approximated by an appropriate function. The distance between the time series and the approximating function is computed and stored at indexing-time. At query-time, assigned filters use these precomputed distances to exclude wide regions of the search space, which do not contain answers to the query, using the least number of query-time distance computations. The resolution level is progressively increased to converge towards higher resolution levels where the exclusion power rises, but the cost of query-time distance computations also increases. The proposed method uses lower bounding distances, so there are no false dismissals, and the search process returns all the possible answers to the query. A post-processing scanning on the candidate response set is performed to filter out any false alarms and return the final response set. We present experimentations that compare our method with sequential scanning on different datasets, using different threshold values and different approximating functions. The experiments show that our new method is faster than sequential scanning by an order of magnitude.",15 Dec 2010
254,Marwan Fuad,Speeding-up the similarity search in time series databases by coupling dimensionality reduction techniques with a fast-and-dirty filter,https://pureportal.coventry.ac.uk/en/publications/speeding-up-the-similarity-search-in-time-series-databases-by-cou,In this paper we present a new generic frame that boosts the performance of different time series dimensionality reduction techniques by using a fast-and-dirty filter that we combine with the lower bounding condition of the dimensionality reduction technique to increase the pruning power. This fast-and-dirty filter is based on an optimal approximation of the segmented time series. The distances between these segmented time series and their approximating functions are computed and stored at indexing-time. This step is repeated using different resolution levels which correspond to different lengths of the segments. At query-time these pre-computed distances are utilized to prune those time series which are not similar to the given pattern using the least number of query-time distance computations. We conduct experiments that validate the theoretical basis of our proposed method.,11 Nov 2010
255,Marwan Fuad,Towards a faster symbolic aggregate approximation method,https://pureportal.coventry.ac.uk/en/publications/towards-a-faster-symbolic-aggregate-approximation-method,"The similarity search problem is one of the main problems in time series data mining. Traditionally, this problem was tackled by sequentially comparing the given query against all the time series in the database, and returning all the time series that are within a predetermined threshold of that query. But the large size and the high dimensionality of time series databases that are in use nowadays make that scenario inefficient. There are many representation techniques that aim at reducing the dimensionality of time series so that the search can be handled faster at a lower-dimensional space level. The symbolic aggregate approximation (SAX) is one of the most competitive methods in the literature. In this paper we present a new method that improves the performance of SAX by adding to it another exclusion condition that increases the exclusion power. This method is based on using two representations of the time series: one of SAX and the other is based on an optimal approximation of the time series. Pre-computed distances are calculated and stored offline to be used online to exclude a wide range of the search space using two exclusion conditions. We conduct experiments which show that the new method is faster than SAX.",1 Dec 2010
256,Marwan Fuad,Extending the edit distance using frequencies of common characters,https://pureportal.coventry.ac.uk/en/publications/extending-the-edit-distance-using-frequencies-of-common-character,"Similarity search of time series has attracted many researchers recently. In this scope, reducing the dimensionality of data is required to scale up the similarity search. Symbolic representation is a promising technique of dimensionality reduction, since it allows researchers to benefit from the richness of algorithms used for textual databases. To improve the effectiveness of similarity search we propose in this paper an extension to the edit distance that we call the extended edit distance. This new distance is applied to symbolic sequential data objects, and we test it on time series data bases in classification task experiments. We also prove that our distance is a metric.",7 Oct 2008
257,Marwan Fuad,The extended edit distance metric,https://pureportal.coventry.ac.uk/en/publications/the-extended-edit-distance-metric,"The problem of similarity search has attracted increasing attention recently, because it has many applications. Time series are high dimensional data objects. In order to utilize an indexing structure that can effectively handle large time series databases, we need to reduce the dimensionality of these data objects. One of the promising techniques of dimensionality reduction is symbolic representation, which allows researchers to avail from the wealth of text-retrieval algorithms and techniques. To improve the effectiveness of similarity search we propose an extension to the well-known edit distance that we call the extended edit distance. This new distance is applied to symbolic sequential data objects. We test the proposed distance on time series data bases in classification task experiments. We also compare it to other distances that are well known in the literature for symbolic data objects, and we also prove, mathematically, that our new distance is metric",15 Aug 2008
258,Daniel Goldsmith,Platform as a service gateway for the Fog of Things,https://pureportal.coventry.ac.uk/en/publications/platform-as-a-service-gateway-for-the-fog-of-things-2,"Internet of Things (IoT), one of the key research topics in recent years, together with concepts from Fog Computing, brings rapid advancements in Smart City, Monitoring Systems, industrial control, transportation and other fields. These applications require a reconfigurable sensor architecture that can span multiple scenarios, devices and use cases that allow storage, networking and computational resources to be efficiently used on the edge of the network. There are a number of platforms and gateway architectures that have been proposed to manage these components and enable application deployment. These approaches lack horizontal integration between multiple providers as well as higher order functionalities like load balancing and clustering. This is partly due to the strongly coupled nature of the deployed applications, a lack of abstraction of device communication layers as well as a lock-in for communication protocols. This limitation is a major obstacle for the development of a protocol agnostic application environment that allows for single application to be migrated and to work with multiple peripheral devices with varying protocols from different local gateways. This research looks at existing platforms and their shortcomings as well as proposes a messaging based modular gateway platform that enables clustering of gateways and the abstraction of peripheral communication protocol details. These novelties allow applications to send and receive messages regardless of their deployment location and destination device protocol, creating a more uniform development environment. Furthermore, it results in a more streamlined application development and testing while providing more efficient use of the gateway’s resources. Our evaluation of a prototype for the system shows the need for the migration of resources and the QoS advantages of such a system. The examined use case scenarios show that clustering proves to be an advantage in certain use cases as well as presenting the deployment of a larger testing and control environment through the platform.Publisher Statement: NOTICE: this is the author’s version of a work that was accepted for publication in Advanced Engineering Informatics. Changes resulting from the publishing process, such as peer review, editing, corrections, structural formatting, and other quality control mechanisms may not be reflected in this document. Changes may have been made to this work since it was submitted for publication. A definitive version was subsequently published in Advanced Engineering Informatics, [33, (2016)] DOI: 10.1016/j.aei.2016.11.003© 2016, Elsevier. Licensed under the Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International http://creativecommons.org/licenses/by-nc-nd/4.0/",Aug 2017
259,Daniel Goldsmith,Cool to Warm Up? Understanding Student Energy Behaviour In Indonesian University Buildings.,https://pureportal.coventry.ac.uk/en/publications/cool-to-warm-up-understanding-student-energy-behaviour-in-indones-2,"We report on a study at Universitas Indonesia’s Computing Department, where there is interest in students’ contributions to energy reduction, particularly related to use of air conditioning (AC). We ran a survey with 190 students, complemented by environmental monitoring together with observational work, to understand energy attitudes and behaviour in order to draw implications on potential behaviour change interventions. While students showed much interest in ecological issues there was much lower awareness of impacts of the use of appliances, and no observed energy-saving action by students. Thus, while attitudes supporting behaviour change appear to be in place, this is not yet translating into action. Drawing on Social Practice Theory (SPT, Shove et al, 2012), we propose that this is to do with absence of salience (energy use is not the key focus of student activity), together with absence of licence (students appear not to feel they are permitted). We draw implications for future behaviour change work amongst the Indonesian student body centring on energy-saving AC use.",2015
260,Daniel Goldsmith,Edge mining the internet of things,https://pureportal.coventry.ac.uk/en/publications/edge-mining-the-internet-of-things-2,"This paper examines the benefits of edge mining – data mining that takes place on the wireless, battery-powered smart sensing devices that sit at the edge points of the Internet of Things. Through local data reduction and transformation, edge mining can quantifiably reduce the number of packets that must be sent, reducing energy usage and remote storage requirements. Additionally, edge mining has the potential to reduce the risk to personal privacy through embedding of information requirements at the sensing point, limiting inappropriate use. The benefits of edge mining are examined with respect to three specific algorithms: Linear Spanish Inquisition Protocol (L-SIP), ClassAct, and Bare Necessities (BN), which are all instantiations of the General SIP (G-SIP). In general, the benefits provided by edge mining are related to the predictability of data streams and availability of precise information requirements; results show that L-SIP typically reduces packet transmission by around 95% (20-fold), BN reduces packet transmission by 99.98% (5000-fold) and ClassAct reduces packet transmission by 99.6% (250-fold). Although energy reduction is not as radical due to other overheads, minimisation of these overheads can lead to up to a 10-fold battery life extension for L-SIP, for example. These results demonstrate the importance of edge mining to the feasibility of many IoT applications.

",2013
261,Daniel Goldsmith,Virtual sensors to improve on-line hydraulic model calibration,https://pureportal.coventry.ac.uk/en/publications/virtual-sensors-to-improve-on-line-hydraulic-model-calibration,"A new approach for monitoring a water distribution system involving Virtual Sensors is presented. In this approach, wireless sensor nodes are permanently deployed within the distribution system, providing continuous, on-line hydraulic data that can be assimilated into hydraulic models. In addition, temporary nodes are deployed for short periods (one week) around the distribution network. A Virtual Sensor is implemented using a data imputation technique called Gaussian Process Regression, which combines the historical data collected by the temporary node with correlated data from a subset of permanent sensor nodes. Use of spatially-correlated data accounts for new trends in the data that do not appear in the historical data collected by the temporary node. An increase in the number of sensors (a combination of real and virtual) is important for reducing the ill-conditioned state of the hydraulic model calibration procedure. The technique is demonstrated as a proof-of-concept using data collected from the WaterWiSe@SG testbed in Singapore, and is shown to predict pressure data trends with an accuracy of 0.76 PSI RMSE after a six-week test.",2012
262,Daniel Goldsmith,WaterWiSe@SG: A testbed for continuous monitoring of the water distribution system in Singapore,https://pureportal.coventry.ac.uk/en/publications/waterwisesg-a-testbed-for-continuous-monitoring-of-the-water-dist,"This paper describes the development of WaterWiSe@ SG, a wireless sensor network to enable real-time monitoring of a water distribution network in Singapore. The overall project is directed towards three main goals: 1) the application of a low cost wireless sensor network for high data rate, on-line monitoring of hydraulic parameters within a large urban water distribution system; 2) the development of systems to enable remote detection of leaks and prediction of pipe burst events; 3) the integrated monitoring of hydraulic and water quality parameters. In this paper we will describe the current state of the WaterWiSe@SG testbed, and report on experimentation we have performed with respect to leak detection and localization. Furthermore, we describe how we have assimilated real time pressure and flow measurements from the sensor network into hydraulic models that are used to improve state estimation for the network. Finally, we discuss the future plans for the project.",2012
263,Daniel Goldsmith,The Spanish Inquisition Protocol—Model based transmission reduction for wireless sensor networks,https://pureportal.coventry.ac.uk/en/publications/the-spanish-inquisition-protocolmodel-based-transmission-reductio-2,"The Spanish Inquisition Protocol (SIP) reduces Wireless Sensor Network (WSN) energy cost by transmitting only unexpected information and is so-named because ""nobody expects the Spanish Inquisition!"" SIP extends prior Dual Prediction Scheme (DPS) algorithms that model phenomena at both node and sink. SIP's key advancement is that it transmits a state vector estimate rather than individual readings. SIP can be tuned according to the desired estimate accuracy, with lower desired accuracy typically leading to fewer transmitted packets. In simulation with real data, less than 5% of the samples needed to be transmitted to provide the sink with an accurate estimate of the sensor value (within 0.5°C, in the case of temperature). SIP also significantly outperforms prior DPS results when using the same data sets. In deployment on Telos motes, SIP shows similar performance to the simulations.

",2010
264,Daniel Goldsmith,FieldMAP: a spatiotemporal field monitoring application prototyping framework,https://pureportal.coventry.ac.uk/en/publications/fieldmap-a-spatiotemporal-field-monitoring-application-prototypin-2,"The fundamental aim of monitoring is to identify abnormalities in the observed phenomena and allow inference of the likely cause. Faced with the common problems of spatially irregular sensor distribution and intermittent sensor measurement availability, key to fulfilling the monitoring aim is filling in the spatiotemporal gaps in the data. While wireless sensor networks (WSNs) technology, combined with microelectromechanical systems availability potentially offer sensing solutions for a variety of application domains, in the context of monitoring applications a conceptual shift is needed from currently available, point-measurement-based ldquosense-and-sendrdquo systems toward the provision of phenomena field representations, in real time, enabling effective visualization of the spatiotemporal patterns. This paper argues the case for a generic, rapid prototyping framework for end-to-end sensing systems that support the approach of providing field representations for visualization. A formal approach to framework development was taken, ensuring that resulting instrumentation systems are well specified. Both the framework development and its evaluation are linked to the full cycle of requirements setting, design, and deployment of a prototype instrumentation system for aerospace applications-specifically, health monitoring of a gas turbine engine. The field monitoring application prototyping (FieldMAP) framework supports multimodal sensing, provides a number of opportunities for data processing and information extraction, caters for monitoring of the instrumentation health, offers a modular field-mapping design component and allows for real-time phenomena visualization, data and information logging, and postanalysis. Experience with the FieldMAP has shown that sophisticated and robust prototypes can be developed in a short period of time.

",Nov 2009
265,Daniel Goldsmith,Performance analysis of a prototype wireless monitoring system for a gas turbine,https://pureportal.coventry.ac.uk/en/publications/performance-analysis-of-a-prototype-wireless-monitoring-system-fo-2,"The report describes the design, development and evaluation of an end-to-end wireless monitoring system “table-top” demonstrator. The system is dedicated to gas flow temperature monitoring for gas turbine engines used in aerospace applications. The demonstrator was built with off-the-shelf hardware components, in-house produced interface boards, and software developed by the authors here. The demonstrator was evaluated in terms of: its added informational value compared with existing wired thermocouple harnesses, the performance of the wireless network, and the power consumption of the wireless nodes.",2009
266,Daniel Goldsmith,Wireless sensor networks for aerospace applications- thermal monitoring for a gas turbine engine,https://pureportal.coventry.ac.uk/en/publications/wireless-sensor-networks-for-aerospace-applications-thermal-monit-2,"The paper here reports on the development of a prototype wireless sensor network for thermal monitoring of aircraft gas turbine engines. The prototype acts as a concept demonstrator for the application at hand. Building upon the state of the art in the domain, the authors pursued a rapid prototyping approach, supported by a base prototyping framework - FieldMAP. As a key property, the framework enables the conceptual shift from data to user relevant information. Consequently, an information extraction and visualisation component is put forward as an addition to traditional “sense and send” WSN systems. The component offers an intuitive approach to user understanding of the global evolution of the observed phenomena. Integrated within the prototype, this component makes use of the processing power available within the WSN coupled with interpolation algorithms borrowed from the geosciences domain. Reconstruction of field representations of the phenomena from the sparse sensed data allows identification of abnormalities and inference of their likely cause.

",2009
267,Daniel Goldsmith,Augmented reality environmental monitoring using wireless sensor networks,https://pureportal.coventry.ac.uk/en/publications/augmented-reality-environmental-monitoring-using-wireless-sensor--2,,2008
268,Daniel Goldsmith,Prototype of a wireless monitoring system for a gas turbine engine,https://pureportal.coventry.ac.uk/en/publications/prototype-of-a-wireless-monitoring-system-for-a-gas-turbine-engin-2,"A critical aspect of modern condition-based maintenance (CBM) systems is the provision of detailed, accurate and reliable sensing for the part, or subsystem under observation. Existing thermocouple based flow sensing systems for gas turbine engines deal effectively with the multipoint measurement of the high temperatures involved, however, due to the need for low added weight, they only provide averaged temperature data over a single heavy duty cable. The conflicting measurement system requirements of low weight and detailed, high rate, robust, multipoint measurement can be mitigated through the use of wire-less instrumentation. This technical report describes a prototype system that explores the use of multiple wirelessly networked sensors to deliver detailed spatial-temporal flow temperature information to enable CBM and enhance informational output from engine testing.",Sept 2008
269,Daniel Goldsmith,Wireless instrumentation for aerospace applications—thermal monitoring for a gas turbine engine,https://pureportal.coventry.ac.uk/en/publications/wireless-instrumentation-for-aerospace-applicationsthermal-monito-2,"Rolls-Royce are pioneers in the concept of “power-by-the-hour”, whereby they no longer sell gas turbine engines and leave maintenance and spare parts costs to the customer but rather sell a service agreement to provide thrust on an hours of use basis. This approach has reoriented engine manufacturers from selling spare parts to trying to maximise each engine’s longevity. This reorientation has introduced a new emphasis on sensing and monitoring. An example is the temperature sensors harness developed by Vibro Meter UK, a wholly owned subsidiary of Meggit Plc. Their thermocouple probes are able to withstand the high temperatures found within the gas stream. In principle, the large number of thermocouple sensors mounted within the engine could provide detailed thermal maps and thus provide for accurate diagnosis of potential problems before they occur. A difficulty, however, is that sending all the individual sensor data back to the control unit would require a large amount of heavy duty cabling, thus significantly increasing the weight of the engine. To avoid this, sensor values are averaged, and only a single cable is used.
Even a single cable may be more than is necessary, however. By making use of wireless technology, low-power electronics, and advanced visualisation techniques researchers at Coventry University’s Cogent Computing Applied Research Centre (CCARC), are developing a system to wirelessly connect the high temperature thermocouples and perhaps other sensors on the gas turbine engine. Furthermore, they are looking at developing visualisation tools to ensure that the much more detailed gathered data can be easily interpreted. It is hoped that the development of such a wireless sensing system will lead to several important benefits: it will reduce the weight of the engine; it will allow a detailed map of temperatures within the gas flow of the engine to be obtained; it will allow sensor faults to be detected more readily.",2008
270,Daniel Goldsmith,Sense-enabled mixed reality museum exhibitions,https://pureportal.coventry.ac.uk/en/publications/sense-enabled-mixed-reality-museum-exhibitions-2,,2007
271,Beate Grawemeyer,Feedback and Engagement on an Introductory Programming Module,https://pureportal.coventry.ac.uk/en/publications/feedback-and-engagement-on-an-introductory-programming-module,"We ran a study on engagement and achievement for a first year undergraduate programming module which  used an online learning environment containing tasks which generate automated feedback.  Students could also access human feedback from traditional labs. We gathered quantitative data on engagement and achievement which allowed us to split the cohort into 6 groups.  We then ran interviews with students after the end of the module to produce qualitative data on perceptions of what feedback is, how useful it is, the uses made of it, and how it bears on engagement. A general finding was that human and automated feedback are different but complementary. However there are different feedback needs by group. Our findings imply: (1) that a blended human-automated feedback approach improves engagement; and (2) that this approach needs to be differentiated according to type of student. We give implications for the design of feedback for programming modules. ",6 Jan 2022
272,Beate Grawemeyer,Social Explainability of AI: The Impact of Non-Technical Explanations on Trust,https://pureportal.coventry.ac.uk/en/publications/social-explainability-of-ai-the-impact-of-non-technical-explanati,"In striving for explainable AI, it is not necessarily technical understanding that will maximise perceived transparency and trust. Most of us board planes with little understanding about how the plane works, and without knowing the pilot, be-cause we put trust in the regulatory and authoritative systems that govern the people and processes. By providing knowledge of the governing ecosystem, industries like aviation and engineering have built stable trust with everyday people. This is known as “social explainability.” We extend this concept to AI systems using a series of ""social"" explanations designed with users (based on external certification of the system, data security and privacy). Core research questions are: Do social explanations, purely technical explanations, or a combination of the two, predict greatest trust from users? Does this depend on digital literacy of the user? An interaction between explanation type and digital literacy reveals that more technical information predicts higher trust from those with higher digital literacy, but those of lower digital literacy given purely technical explanations have the worst trust overall. For this group, social explainability works best. Overall, combined socio-technical explanations appear more successful in building trust than purely social explanations. As in other areas, social explainability may be a useful tool for building stable trust for non-experts in AI systems.",23 Jul 2022
273,Beate Grawemeyer,When the Going Gets Tough: Students’ Perceptions on Affect-Aware Support in an Exploratory Learning Environment for Fractions,https://pureportal.coventry.ac.uk/en/publications/when-the-going-gets-tough-students-perceptions-on-affect-aware-su,"It is well understood that affect interacts with and influences the learning process [2, 7, 9]. The impact of affect on learning is not straightforward. For example, D’Mello et al. explore how confusion, which superficially might be considered a negative affective state, is likely to promote learning under appropriate conditions [3]. In addition, the way the students perceive the tasks and the support they receive can impact their experience, agency and self-efficacy  which in turn has been shown to relate to persistence and long-term outcomes [1]. It is important therefore, to deepen our understanding of the role of affect in learning in general and in particular students’ perceptions of their own learning with digital environments that provide feedback.In previous work [4] we described the development of affect-aware support and the effect of such support in relation to learning during a whole classroom intervention with a sequence of fraction learning tasks within the iTalk2Learn platform. In contrast, in this paper, we report on a study that asked students to self-report their affective states while undertaking fractions tasks.",26 Jul 2022
274,Beate Grawemeyer,Design and evaluation of adaptive feedback to foster ICT information processing skills in young adults,https://pureportal.coventry.ac.uk/en/publications/design-and-evaluation-of-adaptive-feedback-to-foster-ict-informat,"This paper explores the provision of adaptive hints based on attainment levels in the context of supporting the development of young adults' ICT information processing skills. We describe the design of the LIBE VLE, particularly its personalisation and adaptation features, and a User Study undertaken with young adults at a vocational education centre. Using data collected through the LIBE VLE, we anal-yse the relationships between learners' accessing of hints, motivation, and performance. Results point to a positive effect of accessing of hints on students' perception of the LIBE VLE and their likelihood of using it again for further learning; and also a positive effect of students' interest in the course subject on their engagement and performance in course activities. These findings have important implications for supporting young adults in developing key competences necessary for integration into the workforce and for fostering self-regulated lifelong learning.",1 Jan 2019
275,Beate Grawemeyer,The impact of affect-aware support on learning tasks that differ in their cognitive demands,https://pureportal.coventry.ac.uk/en/publications/the-impact-of-affect-aware-support-on-learning-tasks-that-differ-,"This paper investigates the effect of affect-aware support on learning tasks that differ in their cognitive demands. We conducted a study with the iTalk2learn platform where students are undertaking fractions tasks of varying difficulty and assigned in one of two groups; one group used the iTalk2learn platform that included the affect-aware support, whereas in the other group the affect-aware support was switched off and support was provided based on students’ performance only. We investigated the hypothesis that affect-aware support has a more pronounced effect when the cognitive demands of the tasks are higher. The results suggest that students that undertook the more challenging tasks were significantly more in-flow and less confused in the group where affect-aware support was provided than students who were supported based on their performance only.",20 Jun 2018
276,Beate Grawemeyer,Affective learning: improving engagement and enhancing learning with affect-aware feedback,https://pureportal.coventry.ac.uk/en/publications/affective-learning-improving-engagement-and-enhancing-learning-wi,"This paper describes the design and ecologically valid evaluation of a learner model that lies at the heart of an intelligent learning environment called iTalk2Learn. A core objective of the learner model is to adapt formative feedback based on students’ affective states. Types of adaptation include what type of formative feedback should be provided and how it should be presented. Two Bayesian networks trained with data gathered in a series of Wizard-of-Oz studies are used for the adaptation process. This paper reports results from a quasi-experimental evaluation, in authentic classroom settings, which compared a version of iTalk2Learn that adapted feedback based on students’ affective states as they were talking aloud with the system (the affect condition) with one that provided feedback based only on the students’ performance (the non-affect condition). Our results suggest that affect-aware support contributes to reducing boredom and off-task behavior, and may have an effect on learning. We discuss the internal and ecological validity of the study, in light of pedagogical considerations that informed the design of the two conditions. Overall, the results of the study have implications both for the design of educational technology and for classroom approaches to teaching, because they highlight the important role that affect-aware modelling plays in the adaptive delivery of formative feedback to support learning.",1 Mar 2017
277,Beate Grawemeyer,Exploring students’ affective states during learning with external representations,https://pureportal.coventry.ac.uk/en/publications/exploring-students-affective-states-during-learning-with-external,"We conducted a user study that explored the relationship between students’ usage of multiple external representations and their affective states during fractions learning. We use the affective states of the student as a proxy indicator for the ease of reasoning with the representation. Extending existing literature that highlights the advantages of learning with multiple external representations, our results indicate that low-performing students have difficulties in reasoning with representations that do not fully accommodate the fraction as a part-whole concept. In contrast, high-performing students were at ease with a range of representations, including the ones that vaguely involved the fraction as part-whole concept.",23 Jun 2017
278,Beate Grawemeyer,Using Graph-based Modelling to explore changes in students’ affective states during exploratory learning tasks,https://pureportal.coventry.ac.uk/en/publications/using-graph-based-modelling-to-explore-changes-in-students-affect,"We describe a graph-based modelling approach to exploring interactions associated with a change in students’ affective state when they are working with an exploratory learning environment (ELE). Student-system interactions data collected during a user study was modelled, visualized and queried as a graph. Our findings provide new insights into how students are interacting with the ELE and the effects of the system’s interventions on students’ affective states.",1 Jan 2017
279,Beate Grawemeyer,Affecting Off-Task Behaviour: How Affect-aware feedback can improve student learning,https://pureportal.coventry.ac.uk/en/publications/affecting-off-task-behaviour-how-affect-aware-feedback-can-improv,"This paper describes the development and evaluation of an affect-aware intelligent support component that is part of a learning environment known as iTalk2Learn. The intelligent support component is able to tailor feedback according to a student's affective state, which is deduced both from speech and interaction. The affect prediction is used to determine which type of feedback is provided and how that feedback is presented (interruptive or non-interruptive). The system includes two Bayesian networks that were trained with data gathered in a series of ecologically-valid Wizard-of-Oz studies, where the effect of the type of feedback and the presentation of feedback on students' affective states was investigated. This paper reports results from an experiment that compared a version that provided affect-aware feedback (affect condition) with one that provided feedback based on performance only (non-affect condition). Results show that students who were in the affect condition were less bored and less off-task, with the latter being statically significant. Importantly, students in both conditions made learning gains that were statistically significant, while students in the affect condition had higher learning gains than those in the non-affect condition, although this result was not statistically significant in this study's sample. Taken all together, the results point to the potential and positive impact of affect-aware intelligent support.",25 Apr 2016
280,Beate Grawemeyer,"It ain't what you do, it's the way that you do it: Investigating the effect of students' active and constructive interactions with fractions representations",https://pureportal.coventry.ac.uk/en/publications/it-aint-what-you-do-its-the-way-that-you-do-it-investigating-the-,"We show that not only the number of fractions representations but also the way how students interact with (multiple) representations is important for their conceptual understanding of fractions. We found that a combination of students' constructive and active interaction (e.g., manipulating and constructing representations) with multiple fractions representations as compared to students' active interaction (e.g., looking at representations) with multiple representations leads to higher conceptual knowledge measured by students' ability to flexibly represent a fraction. Furthermore, students' representational flexibility was correlated with their general learning performance when students' interacted constructively and actively with representations but not when they interacted only actively with representations. In line with the ICAP-framework we conclude that active interactions trigger more intensively attending processes whereas constructive interactions trigger more intensively creating processes and are thus superior to the first kind of students' cognitive engagement with multiple representations.",1 Jan 2016
281,Beate Grawemeyer,Adapting feedback types according to students’ affective states,https://pureportal.coventry.ac.uk/en/publications/adapting-feedback-types-according-to-students-affective-states,"Affective states play a significant role in students’ learning behaviour. Positive affective states can enhance learning, while negative ones can inhibit it. This paper describes the development of an affective state reasoner that is able to adapt the feedback type according to students’ affective states in order to evoke positive affective states and as such improve their learning experience. The reasoner relies on a dynamic Bayesian network trained with data gathered in a series of ecologically valid Wizard-of-Oz studies, where the effect of feedback on students’ affective states was investigated.",17 Jun 2015
282,Beate Grawemeyer,Affect matters: Exploring the impact of feedback during mathematical tasks in an exploratory environment,https://pureportal.coventry.ac.uk/en/publications/affect-matters-exploring-the-impact-of-feedback-during-mathematic,We describe a Wizard-of-Oz study that investigates the impact of different types of feedback on students’ affective states. Our results indicate the importance of matching carefully the affective state with appropriate feedback in order to help students transition into more positive states. For example when students were confused affect boosts and specific instruction seem to be effective in helping students to be in flow again. We discuss this and other effective ways to and implications for the development of our system and the field in general,17 Jun 2015
283,Beate Grawemeyer,Can young people with autism spectrum disorder benefit from an open learner model?,https://pureportal.coventry.ac.uk/en/publications/can-young-people-with-autism-spectrum-disorder-benefit-from-an-op,"This paper describes the evaluation of Maths Island Tutor - an intelligent tutoring system for children with autism spectrum disorder (ASD). The tutor includes an open learner model (OLM). In order to benefit from this feature, the learner needs to be able to process metacognitive attributes, which can be impaired in ASD. In order to address the needs of this specific population, young people with ASD were involved in the design of the software for their use, including the OLM. A preliminary study evaluating the system demonstrated that young people with ASD did initiate access to their OLM, could correctly reproduce details from their OLM, and could also highlight the location of (study-intended) errors within their OLMs giving rise to suggestions about their abilities to remember and potentially meta-cognitively reflect on their learning.",17 Jun 2015
284,Beate Grawemeyer,Deficits in metacognitive monitoring in mathematics assessments in learners with autism spectrum disorder,https://pureportal.coventry.ac.uk/en/publications/deficits-in-metacognitive-monitoring-in-mathematics-assessments-i,"Children and adults with autism spectrum disorder have been found to have deficits in metacognition that could impact upon their learning. This study explored metacognitive monitoring in 28 (23 males and 5 females) participants with autism spectrum disorder and 56 (16 males and 40 females) typically developing controls who were being educated at the same level. Participants were asked a series of mathematics questions. Based upon previous research, after each question they were asked two metacognitive questions: (1) whether they thought they had got the answer correct or not (or 'don't know') and (2) whether they meant to get the answer correct or not (or 'don't know'). Participants with autism spectrum disorder were significantly more likely than the typically developing group to erroneously think that they had got an incorrect answer correct. Having made an error, those with autism spectrum disorder were also significantly more likely to report that they had meant to make the error. Different patterns in the types of errors made were also identified between the two groups. Deficits in metacognition were identified for the autism spectrum disorder group in the learning of mathematics. This is consistent with metacognitive research from different contexts and the implications for supporting learning in autism spectrum disorder are discussed.",1 Jan 2015
285,Beate Grawemeyer,"International workshop on affect, meta-affect, data and learning (AMADL 2015)",https://pureportal.coventry.ac.uk/en/publications/international-workshop-on-affect-meta-affect-data-and-learning-am,,1 Jan 2015
286,Beate Grawemeyer,Light-bulb moment? Towards adaptive presentation of feedback based on students' affective state,https://pureportal.coventry.ac.uk/en/publications/light-bulb-moment-towards-adaptive-presentation-of-feedback-based,"Affective states play a significant role in students' learning behaviour. Positive affective states can enhance learning, whilst negative affective states can inhibit it. This paper describes a Wizard-of-Oz study which investigates whether the way feedback is presented should change according to the affective state of a student, in order to encourage affect change if that state is negative. We presented high-interruptive feedback in the form of pop-up windows in which messages were immediately viewable; or low-interruptive feedback, a glowing light bulb which students needed to click in order to access the messages. Our results show that when students are confused or frustrated high-interruptive feedback is more effective, but when students are enjoying their activity, there is no difference. Based on the results, we present guidelines for adaptively tailoring the presentation of feedback based on students' affective states when interacting with learning environments.",1 Jan 2015
287,Beate Grawemeyer,Preface,https://pureportal.coventry.ac.uk/en/publications/preface-10,,1 Jan 2015
288,Beate Grawemeyer,Preface,https://pureportal.coventry.ac.uk/en/publications/preface-9,,1 Jan 2015
289,Beate Grawemeyer,Purpose and level of feedback in an exploratory learning environment for fractions,https://pureportal.coventry.ac.uk/en/publications/purpose-and-level-of-feedback-in-an-exploratory-learning-environm,"This paper reports on our progress on a systematic approach to operationalizing support in Fractions Lab – an exploratory learning environment for learning fractions in primary education. In particular, we focus on the question of what feedback to provide and consider in detail the implementation of feedback according to two dimensions: the purpose of the feedback, depending on the task-specific needs of the student, and the level of feedback, depending on the cognitive needs of the student. We present early findings from our design-based research that includes Wizard-of-Oz studies of the intelligent feedback system and student perception questionnaires.",1 Jan 2015
